Official_name,Old_name,SKY,NGVS_ra,NGVS_dec,x_g_gal,y_g_gal,Nuc_Flag,Index,Size,AxisRatio,PA,principleg_mag_cg
NGVSJ12:34:31.96+08:22:42.4,NGVSJ12:34:31.96+08:22:42.4,0.345,188.633147,8.3784481,501.69300000000004,501.31300000000016,0,2579,14.742,0.848,82.522,-100.0
NGVSJ12:28:32.71+14:11:27.5,NGVSJ12:28:32.71+14:11:27.5,0.098,187.1363121,14.1909652,501.694,502.07199999999995,0,2580,36.594,0.8540000000000001,-86.402,-100.0
NGVSJ12:26:34.92+13:52:13.5,NGVSJ12:26:34.92+13:52:13.5,0.032,186.6455135,13.8704197,501.695,501.89599999999996,0,2581,39.345,0.8059999999999999,29.474,-100.0
NGVSJ12:34:18.88+14:11:22.6,NGVSJ12:34:18.88+14:11:22.6,0.374,188.5786483,14.189604399999999,501.69599999999997,501.858,1,2582,33.756,0.477,6.835,-100.0
NGVSJ12:34:06.00+11:03:15.5,NGVSJ12:34:06.00+11:03:15.5,0.604,188.5249845,11.054296699999998,501.69800000000004,501.217,1,2583,47.513999999999996,0.74,-36.536,-100.0
NGVSJ12:43:54.98+11:16:23.4,NGVSJ12:43:54.98+11:16:23.4,0.22,190.97907719999998,11.2731537,501.69800000000004,501.089,0,2584,28.96,0.868,-5.443,-100.0
NGVSJ12:15:52.45+14:30:38.7,NGVSJ12:15:52.45+14:30:38.7,0.233,183.9685379,14.5107626,501.699,502.723,0,2585,40.111,0.358,32.117,-100.0
NGVSJ12:28:57.23+14:44:51.3,NGVSJ12:28:57.23+14:44:51.3,0.14,187.2384721,14.7475799,501.7,501.52099999999996,0,2586,33.571999999999996,0.831,5.812,-100.0
NGVSJ12:16:02.96+12:35:45.9,NGVSJ12:16:02.96+12:35:45.9,0.11699999999999999,184.0123341,12.5960742,501.70099999999996,501.661,1,2587,26.69700000000001,0.57,-75.286,-100.0
NGVSJ12:21:59.78+16:54:31.5,NGVSJ12:21:59.78+16:54:31.5,0.872,185.4990673,16.908759,501.70099999999996,502.309,0,2588,20.964,0.495,25.866,-100.0
NGVSJ12:25:59.40+09:24:24.1,NGVSJ12:25:59.40+09:24:24.1,0.16699999999999998,186.4975034,9.406697300000001,501.702,500.89599999999996,0,2589,72.101,0.75,40.791,-100.0
NGVSJ12:42:47.86+11:41:55.3,NGVSJ12:42:47.86+11:41:55.3,0.8440000000000001,190.6993959,11.6986924,501.702,501.54,0,2590,25.002,0.853,-47.4,-100.0
NGVSJ12:32:51.16+13:56:41.9,NGVSJ12:32:51.16+13:56:41.9,0.121,188.21318109999999,13.944959699999998,501.70300000000003,501.586,1,2591,28.691999999999997,0.77,-37.793,-100.0
NGVSJ12:19:11.24+12:53:06.6,NGVSJ12:19:11.24+12:53:06.6,0.425,184.7968167,12.8851579,501.704,495.255,1,2592,86.97399999999998,0.428,18.942,-100.0
NGVSJ12:25:28.86+09:36:20.4,NGVSJ12:25:28.86+09:36:20.4,0.175,186.3702678,9.605658,501.704,501.529,0,2593,44.034,0.6809999999999999,59.927,-100.0
NGVSJ12:28:04.08+08:24:55.6,NGVSJ12:28:04.08+08:24:55.6,0.456,187.01699069999998,8.4154443,501.704,500.101,0,2594,29.875999999999998,0.619,13.288,-100.0
NGVSJ12:26:47.20+14:07:23.0,NGVSJ12:26:47.20+14:07:23.0,0.298,186.696649,14.123066199999998,501.707,500.99800000000016,0,2595,16.747,0.467,-23.118,-100.0
NGVSJ12:30:39.30+13:44:21.0,NGVSJ12:30:39.30+13:44:21.0,0.19699999999999998,187.663741,13.739165099999996,501.707,501.34,0,2596,25.585,0.623,-55.408,-100.0
NGVSJ12:09:16.79+13:01:01.3,NGVSJ12:09:16.79+13:01:01.3,0.091,182.3199767,13.0170228,501.708,501.099,1,2597,24.54300000000001,0.748,60.816,-100.0
NGVSJ12:27:34.77+15:44:22.1,NGVSJ12:27:34.77+15:44:22.1,0.425,186.89487649999998,15.739474900000001,501.709,501.384,1,2598,30.564000000000004,0.821,-49.432,-100.0
NGVSJ12:16:20.51+08:59:28.9,NGVSJ12:16:20.51+08:59:28.9,0.19399999999999998,184.0854433,8.9913725,501.711,501.445,0,2599,32.876,0.677,-18.629,-100.0
NGVSJ12:24:47.01+07:21:10.9,NGVS186.19589+7.3530221_VCC745,0.479,186.19585669999998,7.353022900000001,501.711,501.98400000000004,1,2600,76.61497146688043,0.7148,47.65,14.359000000000002
NGVSJ12:43:36.86+16:49:20.9,NGVSJ12:43:36.86+16:49:20.9,-0.17800000000000002,190.90357880000002,16.8224836,501.711,501.48,0,2601,19.447,0.83,70.829,-100.0
NGVSJ12:21:38.39+08:46:37.5,NGVSJ12:21:38.39+08:46:37.5,0.095,185.40995709999999,8.777076199999998,501.712,502.26800000000003,1,2602,37.06500000000001,0.315,-16.948,-100.0
NGVSJ12:29:49.53+14:13:11.0,NGVSJ12:29:49.53+14:13:11.0,0.21600000000000005,187.4563831,14.2197126,501.712,500.94300000000004,1,2603,100.081,0.3670000000000001,-2.832,-100.0
NGVSJ12:37:47.47+10:52:28.1,NGVSJ12:37:47.47+10:52:28.1,0.023,189.4477913,10.8744856,501.714,501.36400000000003,0,2604,22.146,0.632,-44.551,-100.0
NGVSJ12:25:26.62+12:40:36.8,NGVSJ12:25:26.62+12:40:36.8,0.99,186.3609295,12.6768853,501.716,501.82599999999996,1,2605,45.736000000000004,0.64,-58.86600000000001,-100.0
NGVSJ12:31:31.72+11:17:06.0,NGVSJ12:31:31.72+11:17:06.0,0.128,187.8821764,11.285001199999998,501.716,502.173,0,2606,56.957,0.429,-0.207,-100.0
NGVSJ12:42:18.94+13:25:29.8,NGVSJ12:42:18.94+13:25:29.8,0.2,190.57893430000001,13.4249568,501.716,501.62,0,2607,36.83,0.6609999999999999,5.436,-100.0
NGVSJ12:30:27.12+08:11:06.8,NGVSJ12:30:27.12+08:11:06.8,0.6990000000000001,187.6129904,8.1852316,501.717,501.26199999999994,1,2608,60.71700000000001,0.7490000000000001,0.882,-100.0
NGVSJ12:49:10.05+10:04:56.3,NGVSJ12:49:10.05+10:04:56.3,0.22399999999999998,192.29189230000003,10.082313099999999,501.718,500.664,0,2609,34.553000000000004,0.8,84.78299999999999,-100.0
NGVSJ12:10:39.62+11:43:37.3,NGVSJ12:10:39.62+11:43:37.3,0.248,182.6650705,11.7270407,501.719,501.23199999999997,0,2610,25.291,0.6920000000000001,73.39399999999998,-100.0
NGVSJ12:12:32.18+13:05:21.9,NGVSJ12:12:32.18+13:05:21.9,0.39799999999999996,183.1340858,13.0894213,501.719,501.064,1,2611,28.22300000000001,0.647,-52.948,-100.0
NGVSJ12:35:40.68+13:02:57.1,NGVSJ12:35:40.68+13:02:57.1,0.064,188.9194857,13.049201400000001,501.719,501.69599999999997,0,2612,15.405999999999999,0.8270000000000001,74.938,-100.0
NGVSJ12:36:02.90+08:06:44.6,NGVSJ12:36:02.90+08:06:44.6,0.16,189.0120959,8.112395900000001,501.719,501.031,1,2613,29.38000000000001,0.821,-17.701,-100.0
NGVSJ12:21:12.32+11:02:11.6,NGVSJ12:21:12.32+11:02:11.6,-0.013999999999999999,185.30134040000002,11.0365593,501.72,501.855,0,2614,20.4,0.527,-52.78,-100.0
NGVSJ12:25:19.58+07:35:45.5,NGVSJ12:25:19.58+07:35:45.5,0.317,186.33159369999998,7.595981299999999,501.72,501.213,0,2615,16.567,0.6679999999999999,49.393,-100.0
NGVSJ12:27:28.47+10:06:01.3,NGVSJ12:27:28.47+10:06:01.3,0.013999999999999999,186.8686323,10.100368199999998,501.72,501.06699999999995,0,2616,13.863,0.72,89.675,-100.0
NGVSJ12:13:46.61+13:18:40.6,NGVSJ12:13:46.61+13:18:40.6,0.11,183.4442089,13.3112758,501.721,501.67800000000005,0,2617,35.107,0.341,-32.196,-100.0
NGVSJ12:22:58.56+07:02:27.4,NGVSJ12:22:58.56+07:02:27.4,0.289,185.7439874,7.0409334,501.721,501.348,0,2618,38.444,0.525,-86.772,-100.0
NGVSJ12:30:44.63+13:47:58.0,NGVSJ12:30:44.63+13:47:58.0,0.21600000000000005,187.6859681,13.7994394,501.721,501.601,1,2619,37.423,0.644,62.82100000000001,-100.0
NGVSJ12:31:25.90+08:20:02.4,NGVSJ12:31:25.90+08:20:02.4,0.11699999999999999,187.8579001,8.334009700000001,501.721,501.844,1,2620,61.645,0.8690000000000001,-25.171,-100.0
NGVSJ12:38:12.15+10:42:06.6,NGVSJ12:38:12.15+10:42:06.6,-7.548999999999999,189.5506416,10.7018465,501.721,501.39,1,2621,72.295,0.92,53.791,-100.0
NGVSJ12:24:42.41+11:28:57.1,NGVSJ12:24:42.41+11:28:57.1,0.012,186.1767232,11.482524900000001,501.722,501.86400000000003,0,2622,35.052,0.7759999999999999,-87.45200000000001,-100.0
NGVSJ12:14:36.82+09:41:23.0,NGVS183.65342+9.6897707_VCC118,0.26,183.6534236,9.6897268,501.724,501.538,0,2623,66.8181812061983,0.6888,-14.02,15.982999999999999
NGVSJ12:26:09.06+05:32:45.0,NGVSJ12:26:09.06+05:32:45.0,0.354,186.5377347,5.545833,501.725,502.204,0,2624,32.69,0.45,-22.372,-100.0
NGVSJ12:27:25.07+14:26:01.0,NGVSJ12:27:25.07+14:26:01.0,0.483,186.8544583,14.4336111,501.725,499.83099999999996,0,2625,108.405,0.8909999999999999,85.786,-100.0
NGVSJ12:31:16.32+08:55:58.1,NGVSJ12:31:16.32+08:55:58.1,0.064,187.8179956,8.9327922,501.725,502.875,0,2626,16.358,0.848,-23.26,-100.0
NGVSJ12:35:18.40+08:20:23.0,NGVSJ12:35:18.40+08:20:23.0,0.042,188.8266525,8.339735000000001,501.725,499.32300000000004,0,2627,43.768,0.8059999999999999,-58.986,-100.0
NGVSJ12:29:37.05+07:55:57.9,NGVS187.4044+7.9327499_VCC1203,0.981,187.40438490000003,7.9327505999999985,501.726,501.249,1,2628,25.54010707426837,0.9663,68.9,15.812999999999999
NGVSJ12:34:04.10+14:54:30.3,NGVSJ12:34:04.10+14:54:30.3,0.11800000000000001,188.51707019999998,14.908413099999999,501.726,501.57,1,2629,20.742,0.6659999999999999,-72.118,-100.0
NGVSJ12:10:48.96+15:15:09.3,NGVSJ12:10:48.96+15:15:09.3,0.19899999999999998,182.7040196,15.252587400000001,501.727,501.23,1,2630,47.398,0.642,7.029,-100.0
NGVSJ12:26:16.63+07:23:43.0,NGVSJ12:26:16.63+07:23:43.0,0.14800000000000002,186.5692894,7.3952674,501.727,501.43,0,2631,17.31,0.662,-78.27199999999998,-100.0
NGVSJ12:33:11.17+09:06:42.3,NGVSJ12:33:11.17+09:06:42.3,-7.391,188.2965216,9.111749099999999,501.728,501.671,0,2632,30.219,0.6890000000000001,-82.27600000000002,-100.0
NGVSJ12:14:23.42+10:47:46.5,NGVSJ12:14:23.42+10:47:46.5,0.336,183.5975765,10.7962617,501.72900000000004,501.61800000000005,0,2633,30.298,0.6559999999999999,-10.955,-100.0
NGVSJ12:22:33.55+13:17:01.8,NGVSJ12:22:33.55+13:17:01.8,0.134,185.63978,13.2838345,501.72900000000004,501.366,0,2634,21.096,0.591,60.92,-100.0
NGVSJ12:36:26.61+13:30:56.9,NGVSJ12:36:26.61+13:30:56.9,0.217,189.11085690000002,13.515796100000001,501.72900000000004,501.62300000000016,0,2635,50.32899999999999,0.65,-27.858,-100.0
NGVSJ12:43:51.07+11:28:01.3,NGVS190.9628+11.467027_VCC1982,3.208,190.9627872,11.4670247,501.73,501.853,1,2636,45.35829064680294,0.40969998,-88.94,15.774000000000001
NGVSJ12:36:32.84+08:37:06.3,NGVSJ12:36:32.84+08:37:06.3,0.23800000000000002,189.1368238,8.618429199999998,501.73199999999997,501.74699999999996,0,2637,18.835,0.436,67.138,-100.0
NGVSJ12:43:19.71+08:18:58.7,NGVSJ12:43:19.71+08:18:58.7,0.247,190.8321091,8.3162987,501.73199999999997,501.642,0,2638,24.318,0.612,-17.160999999999998,-100.0
NGVSJ12:24:57.33+07:33:40.8,NGVSJ12:24:57.33+07:33:40.8,0.474,186.2388751,7.5613341,501.73400000000004,501.616,0,2639,21.552,0.838,50.355,-100.0
NGVSJ12:36:27.17+11:55:18.5,NGVSJ12:36:27.17+11:55:18.5,0.364,189.11321850000002,11.9217972,501.735,501.416,0,2640,18.789,0.638,-84.554,-100.0
NGVSJ12:40:04.69+11:34:15.3,NGVSJ12:40:04.69+11:34:15.3,0.127,190.01955,11.570904400000002,501.735,501.23699999999997,1,2641,44.428999999999995,0.907,37.385,-100.0
NGVSJ12:20:33.18+16:43:54.9,NGVSJ12:20:33.18+16:43:54.9,0.46399999999999997,185.1382564,16.7319114,501.736,501.35900000000004,0,2642,23.752,0.732,-43.628,-100.0
NGVSJ12:22:40.29+06:11:08.6,NGVSJ12:22:40.29+06:11:08.6,0.33399999999999996,185.6678642,6.1857102,501.736,502.219,0,2643,16.488,0.8340000000000001,-19.788,-100.0
NGVSJ12:27:43.75+09:59:04.1,NGVSJ12:27:43.75+09:59:04.1,0.14,186.9322788,9.984469800000001,501.736,502.44300000000004,1,2644,76.168,0.618,-23.168000000000006,-100.0
NGVSJ12:30:32.74+06:31:56.5,NGVSJ12:30:32.74+06:31:56.5,0.31,187.63640569999998,6.5323513,501.73699999999997,501.671,1,2645,94.042,0.919,3.526,-100.0
NGVSJ12:37:22.45+11:21:13.5,NGVSJ12:37:22.45+11:21:13.5,0.017,189.3435215,11.353759599999998,501.73699999999997,501.809,0,2646,17.093,0.532,52.389,-100.0
NGVSJ12:22:36.92+15:16:45.6,NGVSJ12:22:36.92+15:16:45.6,0.032,185.65383590000002,15.279347099999999,501.73800000000006,501.103,0,2647,23.046,0.812,84.197,-100.0
NGVSJ12:27:42.64+06:22:06.8,NGVSJ12:27:42.64+06:22:06.8,0.498,186.9276749,6.3685434999999995,501.73800000000006,501.712,0,2648,44.56,0.578,3.988,-100.0
NGVSJ12:43:35.56+12:19:26.8,NGVSJ12:43:35.56+12:19:26.8,-6.649,190.89817730000001,12.324114699999999,501.73800000000006,502.15,0,2649,29.456,0.586,18.488,-100.0
NGVSJ12:30:28.22+17:18:35.1,NGVSJ12:30:28.22+17:18:35.1,0.087,187.617573,17.309737100000003,501.73900000000003,500.869,1,2650,78.87299999999998,0.705,82.314,-100.0
NGVSJ12:22:12.26+16:58:27.1,NGVSJ12:22:12.26+16:58:27.1,0.831,185.55108909999998,16.9741997,501.74,502.80300000000005,0,2651,59.474,0.721,32.337,-100.0
NGVSJ12:37:47.31+16:10:34.0,NGVSJ12:37:47.31+16:10:34.0,0.41700000000000004,189.447109,16.176118,501.74,500.49800000000016,0,2652,56.424,0.627,-27.673,-100.0
NGVSJ12:26:21.45+06:24:18.4,NGVSJ12:26:21.45+06:24:18.4,-2.8160000000000003,186.5893585,6.4051055,501.741,501.457,0,2653,20.096,0.653,-56.827,-100.0
NGVSJ12:34:01.64+14:40:10.4,NGVSJ12:34:01.64+14:40:10.4,0.515,188.50684809999998,14.669566,501.74199999999996,501.57800000000003,0,2654,38.008,0.525,41.194,-100.0
NGVSJ12:35:53.13+11:40:54.9,NGVSJ12:35:53.13+11:40:54.9,0.024,188.9713791,11.6819215,501.74199999999996,500.986,1,2655,87.414,0.906,50.288,-100.0
NGVSJ12:37:40.95+11:09:26.5,NGVSJ12:37:40.95+11:09:26.5,5.622000000000001,189.42060859999998,11.157367800000001,501.74199999999996,502.70599999999996,0,2656,36.02,0.317,-25.372,-100.0
NGVSJ12:35:33.98+11:54:59.6,NGVSJ12:35:33.98+11:54:59.6,0.053,188.89156730000002,11.9165498,501.74300000000005,501.792,0,2657,27.618000000000002,0.7070000000000001,-28.691,-100.0
NGVSJ12:43:13.50+16:26:58.3,NGVSJ12:43:13.50+16:26:58.3,0.040999999999999995,190.80623559999998,16.4495166,501.74300000000005,501.30199999999996,0,2658,28.23200000000001,0.685,67.858,-100.0
NGVSJ12:10:00.53+12:38:27.7,NGVSJ12:10:00.53+12:38:27.7,0.047,182.5021905,12.641040199999999,501.746,501.66900000000004,0,2659,18.594,0.746,81.774,-100.0
NGVSJ12:29:47.03+11:10:12.1,NGVSJ12:29:47.03+11:10:12.1,0.122,187.44595790000002,11.1700335,501.74699999999996,503.264,0,2660,79.172,0.959,12.321,-100.0
NGVSJ12:44:38.65+12:35:57.3,NGVSJ12:44:38.65+12:35:57.3,0.022000000000000002,191.16104730000004,12.5992377,501.74699999999996,501.94199999999995,0,2661,16.430999999999994,0.8320000000000001,15.448,-100.0
NGVSJ12:36:27.14+11:53:19.2,NGVSJ12:36:27.14+11:53:19.2,0.151,189.113068,11.8886677,501.74800000000016,500.2,0,2662,102.00399999999999,0.746,-74.092,-100.0
NGVSJ12:25:00.25+15:36:15.6,NGVSJ12:25:00.25+15:36:15.6,0.114,186.2510554,15.604338199999999,501.749,500.73,1,2663,94.227,0.502,21.761,-100.0
NGVSJ12:42:45.12+11:22:44.2,NGVSJ12:42:45.12+11:22:44.2,0.5660000000000001,190.68797969999997,11.3789336,501.749,500.63300000000004,0,2664,26.051,0.767,-28.508000000000006,-100.0
NGVSJ12:48:09.83+11:42:54.3,NGVSJ12:48:09.83+11:42:54.3,0.39,192.04095080000002,11.715088900000001,501.749,501.42699999999996,1,2665,33.395,0.789,-83.78,-100.0
NGVSJ12:28:14.29+06:18:40.3,NGVSJ12:28:14.29+06:18:40.3,0.295,187.0595562,6.311194599999999,501.75,501.785,0,2666,28.151999999999997,0.5579999999999999,-2.8310000000000004,-100.0
NGVSJ12:37:09.70+10:16:20.3,NGVS189.29043+10.272322_VCC1704,-0.001,189.2903983,10.272314900000001,501.75,501.69300000000004,1,2667,50.299465975021924,0.5504,79.24,16.188
NGVSJ12:42:46.00+09:30:38.6,NGVS190.69167+9.5107155_VCC1936,0.102,190.6916844,9.510731199999999,501.75,501.455,1,2668,52.128343021168426,0.9569,22.13,15.489
NGVSJ12:28:04.94+13:36:43.3,NGVSJ12:28:04.94+13:36:43.3,0.049,187.0205746,13.612041,501.751,501.37800000000004,1,2669,55.744,0.598,10.528,-100.0
NGVSJ12:29:14.65+07:52:39.1,NGVS187.31108+7.8775652_VCC1167,1.032,187.3110486,7.8775312999999985,501.754,501.034,1,2670,83.57219390053163,0.9572,40.11,15.347999999999999
NGVSJ12:27:07.99+07:48:59.2,NGVSJ12:27:07.99+07:48:59.2,0.28600000000000003,186.783284,7.8164317,501.755,501.403,0,2671,44.00299999999999,0.84,-7.631,-100.0
NGVSJ12:22:48.54+07:05:02.8,NGVSJ12:22:48.54+07:05:02.8,0.15,185.70225200000002,7.0841055,501.756,502.048,1,2672,78.018,0.8590000000000001,62.63800000000001,-100.0
NGVSJ12:22:56.26+07:43:59.2,NGVSJ12:22:56.26+07:43:59.2,0.345,185.7344354,7.733118099999999,501.75699999999995,501.56800000000004,1,2673,38.173,0.7240000000000001,-68.736,-100.0
NGVSJ12:27:09.91+08:23:23.9,NGVSJ12:27:09.91+08:23:23.9,0.179,186.791302,8.3899769,501.75699999999995,501.49800000000016,1,2674,53.905,0.664,-64.402,-100.0
NGVSJ12:32:33.36+09:45:18.4,NGVSJ12:32:33.36+09:45:18.4,-0.057,188.1390207,9.7551164,501.75699999999995,501.30199999999996,0,2675,39.29,0.518,81.844,-100.0
NGVSJ12:33:08.38+10:23:38.6,NGVSJ12:33:08.38+10:23:38.6,1.794,188.28493469999998,10.3940662,501.75699999999995,501.418,0,2676,12.467,0.6779999999999999,29.954,-100.0
NGVSJ12:27:55.39+05:43:15.9,NGVS186.98092+5.7210527_VCC1048,0.205,186.9807801,5.7210792,501.75800000000004,501.223,1,2677,44.64705870113271,0.23589998,-52.49,14.530999999999999
NGVSJ12:23:22.99+16:13:29.7,NGVSJ12:23:22.99+16:13:29.7,0.396,185.84579530000002,16.224925199999998,501.76,501.416,0,2678,27.727,0.908,-4.59,-100.0
NGVSJ12:07:45.73+12:03:37.0,NGVSJ12:07:45.73+12:03:37.0,0.244,181.94055219999998,12.0602775,501.76099999999997,501.634,1,2679,16.464000000000002,0.634,73.003,-100.0
NGVSJ12:24:18.76+12:54:45.2,NGVSJ12:24:18.76+12:54:45.2,0.8440000000000001,186.0781592,12.9125464,501.76099999999997,501.491,1,2680,41.797,0.645,-75.66199999999998,-100.0
NGVSJ12:32:52.96+07:18:09.7,NGVSJ12:32:52.96+07:18:09.7,0.306,188.22064880000002,7.3026892000000005,501.76099999999997,501.216,1,2681,24.745,0.629,-49.926,-100.0
NGVSJ12:45:30.56+10:05:54.6,NGVSJ12:45:30.56+10:05:54.6,-0.107,191.3773325,10.0985026,501.76099999999997,501.088,0,2682,15.637,0.768,-12.589,-100.0
NGVSJ12:11:28.22+13:35:01.5,NGVSJ12:11:28.22+13:35:01.5,0.65,182.8675882,13.583762,501.76199999999994,501.26800000000003,1,2683,38.1,0.851,-40.176,-100.0
NGVSJ12:14:43.44+13:42:07.8,NGVSJ12:14:43.44+13:42:07.8,-0.054000000000000006,183.681018,13.702172599999999,501.76199999999994,501.625,0,2684,44.681999999999995,0.8590000000000001,33.298,-100.0
NGVSJ12:25:47.37+10:05:33.6,NGVSJ12:25:47.37+10:05:33.6,0.214,186.44736730000002,10.092671800000002,501.76199999999994,501.726,0,2685,87.471,0.8290000000000001,32.861999999999995,-100.0
NGVSJ12:40:42.57+15:26:36.2,NGVSJ12:40:42.57+15:26:36.2,0.203,190.1773925,15.443379199999999,501.764,501.596,0,2686,26.611,0.55,-11.651,-100.0
NGVSJ12:28:32.01+15:17:35.1,NGVSJ12:28:32.01+15:17:35.1,0.192,187.13337019999997,15.293071,501.765,501.215,0,2687,22.54,0.6409999999999999,33.46,-100.0
NGVSJ12:29:22.65+09:59:19.1,NGVS187.34439+9.988214_VCC1179,0.205,187.344363,9.9886412,501.765,503.374,0,2688,57.02673560157817,0.41720003,12.15,15.245999999999999
NGVSJ12:45:53.45+15:28:51.5,NGVSJ12:45:53.45+15:28:51.5,0.28800000000000003,191.4727253,15.480975599999999,501.765,501.27099999999996,1,2689,23.541,0.762,9.588,-100.0
NGVSJ12:36:30.61+13:38:18.4,NGVSJ12:36:30.61+13:38:18.4,0.205,189.127551,13.638450199999998,501.76599999999996,501.755,1,2690,89.706,0.402,-14.041,-100.0
NGVSJ12:19:53.47+06:39:56.9,NGVSJ12:19:53.47+06:39:56.9,0.26,184.97279,6.6658077,501.767,498.35900000000004,1,2691,112.89,0.9,57.353,-100.0
NGVSJ12:21:52.97+13:48:32.6,NGVSJ12:21:52.97+13:48:32.6,0.055,185.470708,13.8090596,501.767,501.806,0,2692,21.457,0.6809999999999999,-58.257,-100.0
NGVSJ12:16:49.98+13:30:14.4,NGVSJ12:16:49.98+13:30:14.4,0.068,184.2082679,13.504002,501.76800000000003,502.46,1,2693,21.77,0.892,-34.371,-100.0
NGVSJ12:44:35.09+12:18:33.6,NGVSJ12:44:35.09+12:18:33.6,-0.022000000000000002,191.14621719999997,12.3093416,501.76800000000003,501.48900000000003,0,2694,44.157,0.8109999999999999,27.68,-100.0
NGVSJ12:32:01.50+08:40:10.7,NGVSJ12:32:01.50+08:40:10.7,0.11599999999999999,188.0062396,8.6696341,501.769,501.824,0,2695,59.373999999999995,0.696,26.081,-100.0
NGVSJ12:35:14.08+16:19:26.5,NGVSJ12:35:14.08+16:19:26.5,0.171,188.80864680000002,16.324019,501.769,501.595,0,2696,39.525,0.5379999999999999,-69.154,-100.0
NGVSJ12:34:44.72+11:40:55.5,NGVSJ12:34:44.72+11:40:55.5,0.319,188.6863135,11.6820789,501.77,501.991,0,2697,17.77,0.7340000000000001,-27.612,-100.0
NGVSJ12:49:30.13+11:13:05.0,NGVSJ12:49:30.13+11:13:05.0,0.21100000000000002,192.3755521,11.218046000000001,501.77,501.406,0,2698,16.985,0.764,-22.421,-100.0
NGVSJ12:16:08.32+13:06:45.7,NGVSJ12:16:08.32+13:06:45.7,0.35600000000000004,184.0346749,13.112702300000002,501.77099999999996,501.413,0,2699,19.282,0.8959999999999999,-76.87899999999998,-100.0
NGVSJ12:48:53.25+14:51:38.7,NGVSJ12:48:53.25+14:51:38.7,0.35200000000000004,192.2218925,14.860745999999999,501.77099999999996,501.14,0,2700,21.185,0.865,-39.294,-100.0
NGVSJ12:16:06.43+15:24:51.4,NGVSJ12:16:06.43+15:24:51.4,0.41100000000000003,184.0267969,15.4142641,501.772,501.3,0,2701,25.172,0.602,-45.758,-100.0
NGVSJ12:21:50.33+08:32:30.3,NGVSJ12:21:50.33+08:32:30.3,0.062,185.4597214,8.541757,501.772,501.662,1,2702,63.733999999999995,0.951,46.905,-100.0
NGVSJ12:25:30.16+12:28:37.7,NGVSJ12:25:30.16+12:28:37.7,0.172,186.37568259999998,12.477130599999999,501.772,501.64599999999996,0,2703,16.244,0.914,12.042,-100.0
NGVSJ12:31:17.30+07:51:41.4,NGVSJ12:31:17.30+07:51:41.4,0.515,187.8220669,7.8615039000000015,501.772,501.49,0,2704,42.655,0.506,-4.277,-100.0
NGVSJ12:31:23.19+17:55:08.8,NGVSJ12:31:23.19+17:55:08.8,0.17600000000000002,187.8466089,17.919099399999997,501.772,501.916,0,2705,39.58300000000001,0.825,56.55,-100.0
NGVSJ12:18:48.37+08:59:18.3,NGVSJ12:18:48.37+08:59:18.3,0.27699999999999997,184.7015362,8.9884147,501.773,500.452,1,2706,35.57400000000001,0.933,-87.166,-100.0
NGVSJ12:20:45.71+12:14:04.6,NGVSJ12:20:45.71+12:14:04.6,0.172,185.19047790000002,12.234601699999999,501.774,502.221,0,2707,24.825,0.8240000000000001,-58.17,-100.0
NGVSJ12:34:37.23+13:50:35.3,NGVSJ12:34:37.23+13:50:35.3,0.188,188.6551458,13.843144,501.774,501.80699999999996,0,2708,26.479,0.6920000000000001,-83.96,-100.0
NGVSJ12:39:56.43+11:54:16.4,NGVSJ12:39:56.43+11:54:16.4,-0.018000000000000002,189.98513630000002,11.9045554,501.774,501.32,0,2709,92.445,0.657,64.684,-100.0
NGVSJ12:21:49.31+13:35:48.8,NGVSJ12:21:49.31+13:35:48.8,0.098,185.4554663,13.5968861,501.775,500.458,0,2710,33.753,0.615,-54.609,-100.0
NGVSJ12:25:42.73+15:34:30.0,NGVSJ12:25:42.73+15:34:30.0,0.136,186.4280255,15.575005599999999,501.775,501.06199999999995,1,2711,38.721,0.614,27.068,-100.0
NGVSJ12:27:46.27+11:26:06.5,NGVSJ12:27:46.27+11:26:06.5,0.14400000000000002,186.9427977,11.4351274,501.776,501.082,1,2712,54.094,0.636,76.006,-100.0
NGVSJ12:27:12.82+07:38:23.4,NGVSJ12:27:12.82+07:38:23.4,0.08900000000000001,186.8034265,7.639842999999999,501.777,498.89599999999996,1,2713,40.437,0.401,1.142,-100.0
NGVSJ12:14:52.49+12:43:29.0,NGVSJ12:14:52.49+12:43:29.0,0.26,183.7187022,12.7247221,501.778,501.459,0,2714,20.307000000000002,0.848,49.46100000000001,-100.0
NGVSJ12:20:54.88+12:19:47.2,NGVSJ12:20:54.88+12:19:47.2,0.13699999999999998,185.2286752,12.3297769,501.779,501.37699999999995,0,2715,82.419,0.654,55.617,-100.0
NGVSJ12:23:22.94+10:44:57.9,NGVSJ12:23:22.94+10:44:57.9,0.053,185.8455749,10.7494259,501.779,501.171,0,2716,24.744,0.478,-43.164,-100.0
NGVSJ12:32:41.80+17:59:06.3,NGVSJ12:32:41.80+17:59:06.3,0.057,188.1741707,17.985076199999995,501.782,500.56300000000016,0,2717,19.767,0.853,50.999,-100.0
NGVSJ12:25:47.47+12:25:18.9,NGVSJ12:25:47.47+12:25:18.9,0.21100000000000002,186.4477777,12.4219219,501.784,501.25800000000004,1,2718,20.542,0.7070000000000001,-25.44,-100.0
